---,Actor,Location,Rotation,Scale,Meshes
Row_1062,Class'/Script/Engine.StaticMeshActor',"(X=21294.117188,Y=23684.326172,Z=-1815.050659)","(Pitch=0.000000,Yaw=85.256584,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC008_RVCamp/Assets/Bags/SM_bag_B_4.SM_bag_B_4'',Materials=(MaterialInstanceConstant'""/DLC008_RVCamp/Assets/Bags/Material/MI_Bag_4""')))"
Row_1063,Class'/Script/Engine.StaticMeshActor',"(X=21040.777344,Y=23830.509766,Z=-1815.052734)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC008_RVCamp/Assets/Bags/SM_bag_C_5.SM_bag_C_5'',Materials=(MaterialInstanceConstant'""/DLC008_RVCamp/Assets/Bags/Material/MI_Bag_5""')))"
Row_1064,Class'/Script/Engine.StaticMeshActor',"(X=21337.835938,Y=23614.730469,Z=-1810.068604)","(Pitch=0.000000,Yaw=136.085297,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC008_RVCamp/Assets/Blanket/SM_blanket_1.SM_blanket_1'',Materials=(MaterialInstanceConstant'""/DLC008_RVCamp/Assets/Blanket/Material/MI_camping_blanket_01""')))"
Row_1065,Class'/Script/Engine.StaticMeshActor',"(X=21362.851562,Y=23637.636719,Z=-1808.812744)","(Pitch=0.000000,Yaw=108.940285,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC008_RVCamp/Assets/Blanket/SM_blanket_2.SM_blanket_2'',Materials=(MaterialInstanceConstant'""/DLC008_RVCamp/Assets/Blanket/Material/MI_camping_blanket_2""')))"
Row_1066,Class'/Script/Engine.StaticMeshActor',"(X=21199.816406,Y=23672.289062,Z=-1701.041382)","(Pitch=0.000000,Yaw=-61.505119,Roll=0.000000)","(X=0.825098,Y=0.825098,Z=1.000000)","((StaticMesh=StaticMesh'/Game/DesertGasStation/Meshes/Props/SM_TrashBag_01_A.SM_trashbag_01_a'',Materials=(MaterialInstanceConstant'""/Game/DesertGasStation/Materials/Instances/Unique/M_TrashBag_01""')))"
Row_1067,Class'/Script/Engine.StaticMeshActor',"(X=20110.544922,Y=26571.626953,Z=-2059.558594)","(Pitch=0.000000,Yaw=69.909363,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1068,Class'/Script/Engine.StaticMeshActor',"(X=20154.828125,Y=26148.054688,Z=-2059.558594)","(Pitch=0.000000,Yaw=141.517715,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1069,Class'/Script/Engine.StaticMeshActor',"(X=20436.607422,Y=26563.158203,Z=-2059.013428)","(Pitch=0.000000,Yaw=-52.171371,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1070,Class'/Script/Engine.StaticMeshActor',"(X=20640.203125,Y=26428.921875,Z=-2059.559082)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1071,Class'/Script/Engine.StaticMeshActor',"(X=20362.478516,Y=26397.185547,Z=-2059.559082)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1072,Class'/Script/Engine.StaticMeshActor',"(X=20330.890625,Y=26176.343750,Z=-2059.386719)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1073,Class'/Script/Engine.StaticMeshActor',"(X=20307.292969,Y=26323.285156,Z=-2059.559570)","(Pitch=0.000000,Yaw=124.223145,Roll=0.000000)","(X=0.533645,Y=0.533645,Z=0.533645)",""
Row_1074,Class'/Script/Engine.StaticMeshActor',"(X=20323.642578,Y=26252.929688,Z=-2059.558838)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1075,Class'/Script/Engine.StaticMeshActor',"(X=20610.941406,Y=26386.472656,Z=-2059.558350)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1076,Class'/Script/Engine.StaticMeshActor',"(X=20062.179688,Y=26441.927734,Z=-2059.839844)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1077,Class'/Script/Engine.StaticMeshActor',"(X=20262.216797,Y=26475.414062,Z=-2070.795410)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1078,Class'/Script/Engine.StaticMeshActor',"(X=20563.669922,Y=26251.732422,Z=-2071.031982)","(Pitch=0.000000,Yaw=60.903702,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1079,Class'/Script/Engine.StaticMeshActor',"(X=20429.232422,Y=26292.425781,Z=-2059.558105)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1080,Class'/Script/Engine.StaticMeshActor',"(X=-11322.083984,Y=18832.796875,Z=-592.457825)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1081,Class'/Script/Engine.StaticMeshActor',"(X=-11407.049805,Y=18969.162109,Z=-593.848938)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1082,Class'/Script/Engine.StaticMeshActor',"(X=-11395.615234,Y=19190.966797,Z=-580.448364)","(Pitch=-21.975245,Yaw=-56.998936,Roll=0.000014)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1083,Class'/Script/Engine.StaticMeshActor',"(X=-11248.110352,Y=19067.287109,Z=-597.195068)","(Pitch=0.000000,Yaw=45.388721,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1084,Class'/Script/Engine.StaticMeshActor',"(X=-12104.891602,Y=18808.339844,Z=-594.771484)","(Pitch=0.000000,Yaw=-115.086555,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1085,Class'/Script/Engine.StaticMeshActor',"(X=-12205.342773,Y=18859.769531,Z=-489.864471)","(Pitch=0.000007,Yaw=-298.389038,Roll=5.968481)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1086,Class'/Script/Engine.StaticMeshActor',"(X=-10394.993164,Y=18692.447266,Z=-587.401001)","(Pitch=0.000000,Yaw=-46.829441,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1087,Class'/Script/Engine.StaticMeshActor',"(X=-12136.599609,Y=18969.548828,Z=-610.288757)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1088,Class'/Script/Engine.StaticMeshActor',"(X=-12257.510742,Y=19291.458984,Z=-599.240295)","(Pitch=0.000000,Yaw=50.000084,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1089,Class'/Script/Engine.StaticMeshActor',"(X=-11909.353516,Y=19010.492188,Z=-591.622681)","(Pitch=0.000000,Yaw=0.000000,Roll=-4.605438)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1090,Class'/Script/Engine.StaticMeshActor',"(X=-11537.634766,Y=18888.343750,Z=-593.468689)","(Pitch=0.000000,Yaw=32.681984,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1091,Class'/Script/Engine.StaticMeshActor',"(X=-11543.583008,Y=19221.296875,Z=-592.867371)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_1092,Class'/Script/Engine.StaticMeshActor',"(X=10606.103516,Y=14255.515625,Z=-948.751099)","(Pitch=0.000000,Yaw=-98.456360,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/DesertGasStation/Meshes/Architecture/SM_TelegraphPole_01_A.SM_TelegraphPole_01_A'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Props/electricpole/MM_ElectricPole_Inst""')))"
Row_1093,Class'/Script/Engine.StaticMeshActor',"(X=-14351.330078,Y=19431.369141,Z=-587.802979)","(Pitch=4.957030,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Cars/Car_03/SM_car03_hood.SM_car03_hood'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Cars/Car_03/Material/Wrecked/MI_Car_03_AdvancedCarShader_Wrecked""')))"
Row_1094,Class'/Script/Engine.StaticMeshActor',"(X=-14514.792969,Y=18863.236328,Z=-595.533691)","(Pitch=0.000000,Yaw=-40.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Junkyard/Meshes/Props/SM_GarbagePile_01.SM_GarbagePile_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_BodyCar_10""')))"
Row_1095,Class'/Script/Engine.StaticMeshActor',"(X=-14764.836914,Y=19768.953125,Z=-575.000000)","(Pitch=0.000000,Yaw=267.455078,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/DLC006_JunkyardCar/Assets/SM_garbage_01.SM_garbage_01'',Materials=(MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_rust_garbage_INS2""',MaterialInstanceConstant'""/Game/Assets/Foodtrack_furniture/M_Fridge_Broken_INS2""',MaterialInstanceConstant'""/Game/Plugins/IndustrialPackModels/Materials/MI_OilPump_mat_01_MMProps""',MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_Car_06_AdvCar_Garbage""',MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_rust_garbage_INS2""',MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_Metal_Bumper""',MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_rust_garbage_INS2""',MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_Metal_Bumper""')))"
Row_1096,Class'/Script/Engine.StaticMeshActor',"(X=-13935.679688,Y=18972.992188,Z=-594.751099)","(Pitch=0.000000,Yaw=47.586105,Roll=0.000000)","(X=0.712500,Y=0.712500,Z=0.712500)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Junkyard/Meshes/Props/SM_Debris_04.SM_Debris_04'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_WoodenPlanks""',MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_MetalDebris""',MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_BodyCar_10""')))"
Row_1097,Class'/Script/Engine.StaticMeshActor',"(X=-15525.161133,Y=19473.722656,Z=-620.382874)","(Pitch=0.000000,Yaw=-30.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Junkyard/Meshes/DamagedCars/SM_LP_Damaged_Old_Car_01.SM_LP_Damaged_Old_Car_01'',Materials=(MaterialInstanceConstant'""/Game/Assets/Environment/Junkyard/Material/MI_DamagedCar_01""',Material'""/Game/Assets/Environment/Junkyard/Material/MI_DamagedCar_01_Glass""')))"
Row_1098,Class'/Script/Engine.StaticMeshActor',"(X=-14889.014648,Y=19170.933594,Z=-578.488220)","(Pitch=0.000000,Yaw=-152.394440,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Shredder/SM_Shredder_Knife_A.SM_Shredder_Knife_A'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Shredder/Materials/MI_Shredder""')))"
Row_1099,Class'/Script/Engine.StaticMeshActor',"(X=-15100.526367,Y=19171.941406,Z=-589.829163)","(Pitch=0.000000,Yaw=-12.394249,Roll=0.000000)","(X=0.500000,Y=0.500000,Z=0.500000)","((StaticMesh=StaticMesh'/DLC006_CarJunkyard/Assets/Shredder/SM_Shredder_Knife_B.SM_Shredder_Knife_B'',Materials=(MaterialInstanceConstant'""/DLC006_CarJunkyard/Assets/Shredder/Materials/MI_Shredder""')))"
Row_1100,Class'/Script/Engine.StaticMeshActor',"(X=-15219.215820,Y=19230.296875,Z=-695.731140)","(Pitch=0.048822,Yaw=-54.309113,Roll=-0.484627)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Trains/SM_TrainGate02.SM_TrainGate02'',Materials=(MaterialInstanceConstant'""/Game/Assets/Trains/Materials/MI_rust_train_INS1""')))"
Row_1101,Class'/Script/Engine.StaticMeshActor',"(X=-14829.936523,Y=19275.509766,Z=-601.829285)","(Pitch=0.000000,Yaw=-10.000032,Roll=90.000099)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/DLC006_JunkyardCar/Assets/solar_battery_02.solar_battery_02'',Materials=(MaterialInstanceConstant'""/Game/DLC006_JunkyardCar/Materials/MI_solarbattery_03_INS1""')))"
Row_1102,Class'/Script/Engine.StaticMeshActor',"(X=5281.334473,Y=20898.062500,Z=-1415.860962)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_03.Fence2_03'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1103,Class'/Script/Engine.StaticMeshActor',"(X=5281.334473,Y=20948.085938,Z=-1415.860962)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.039879,Y=0.800000,Z=1.039879)","((StaticMesh=StaticMesh'/Game/Assets/Environment/Props/Fence/Fence2_Door1.Fence2_Door1'',Materials=(MaterialInstanceConstant'""/Game/DriveableCar_basic/Materials/Material_Instances/MI_Metal_Anodized_01_dirty""',MaterialInstanceConstant'""/Game/Assets/Environment/Props/Fence/Materials/Metal_Fence_NET_inst""')))"
Row_1104,Class'/Script/Engine.StaticMeshActor',"(X=3486.500977,Y=14522.231445,Z=-1700.725464)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=12.939302,Y=8.877035,Z=5.893236)","((StaticMesh=StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_1105,Class'/Script/Engine.StaticMeshActor',"(X=5123.007812,Y=20691.689453,Z=-1415.860962)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=2.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_2m_Floor_Plane.SM_2m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1106,Class'/Script/Engine.StaticMeshActor',"(X=3300.000000,Y=13102.062500,Z=-1588.351562)","(Pitch=0.000000,Yaw=-90.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.237548)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_2m_Stairs.SM_2m_Stairs'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1107,Class'/Script/Engine.StaticMeshActor',"(X=2458.539551,Y=14066.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1108,Class'/Script/Engine.StaticMeshActor',"(X=3258.539551,Y=13666.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1109,Class'/Script/Engine.StaticMeshActor',"(X=2858.539551,Y=13666.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1110,Class'/Script/Engine.StaticMeshActor',"(X=2458.539551,Y=13666.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1111,Class'/Script/Engine.StaticMeshActor',"(X=4058.539551,Y=13666.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1112,Class'/Script/Engine.StaticMeshActor',"(X=3658.539551,Y=13666.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1113,Class'/Script/Engine.StaticMeshActor',"(X=4058.539551,Y=14066.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1114,Class'/Script/Engine.StaticMeshActor',"(X=3659.258057,Y=14466.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1115,Class'/Script/Engine.StaticMeshActor',"(X=4058.539551,Y=14466.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1116,Class'/Script/Engine.StaticMeshActor',"(X=3259.258057,Y=14866.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1117,Class'/Script/Engine.StaticMeshActor',"(X=3659.258057,Y=14866.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1118,Class'/Script/Engine.StaticMeshActor',"(X=4058.539551,Y=14866.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1119,Class'/Script/Engine.StaticMeshActor',"(X=3658.539551,Y=14066.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1120,Class'/Script/Engine.StaticMeshActor',"(X=3259.258057,Y=14466.577148,Z=-826.391479)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Ceiling_Plane.SM_4m_Ceiling_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcreteBare""')))"
Row_1121,Class'/Script/Engine.StaticMeshActor',"(X=3860.258301,Y=13901.216797,Z=-1587.780029)","(Pitch=0.000000,Yaw=-0.000151,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Edge_Turn_Inside.SM_4m_Floor_Edge_Turn_Inside'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_ConcretePanels_Muddy""',MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1122,Class'/Script/Engine.StaticMeshActor',"(X=4460.257812,Y=13501.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1123,Class'/Script/Engine.StaticMeshActor',"(X=4460.257812,Y=13901.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1124,Class'/Script/Engine.StaticMeshActor',"(X=4460.257812,Y=14301.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1125,Class'/Script/Engine.StaticMeshActor',"(X=4460.257812,Y=14701.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1126,Class'/Script/Engine.StaticMeshActor',"(X=4460.257812,Y=15101.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1127,Class'/Script/Engine.StaticMeshActor',"(X=2460.258301,Y=13901.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
Row_1128,Class'/Script/Engine.StaticMeshActor',"(X=2460.258301,Y=14301.832031,Z=-1588.442749)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=StaticMesh'/Game/Plugins/ModularSewerSystem/Models/LevelStructure/SM_4m_Floor_Plane.SM_4m_Floor_Plane'',Materials=(MaterialInstanceConstant'""/Game/Plugins/ModularSewerSystem/Materials/LevelStructure/MI_Concrete_Wet_Muddy""')))"
